FedRoutingNR,Telegraphic Name,Customer Name,State,City,Eligible,Status,Last Change
067001699,FST UNITED BANK,1ST UNITED BANK,FL,CORAL GABLES,N,N,20110429
067003778,FIRST BK,FIRST BANK,FL,CLEWISTON,Y,N,20160610
067003927,FLORIDA COMM BK,FLORIDA COMMUNITY BANK  NA,FL,IMMOKALEE,Y,N,20110919
067005145,CENTERSTATE BK FL,CENTERSTATE BANK OF FLORIDA  NA,FL,WINTER HAVEN,N,N,20160523
067005158,SEACOAST NATL BANK,SEACOAST NATIONAL BANK,FL,STUART,Y,Y,20060504
067006076,SUNTRUST SO FLA,SUNTRUST BANK SOUTH FLORIDA,FL,FORT LAUDERDALE,N,N,20021112
067006762,PEO COMM MIA,BOSTON BANK OF COMMERCE BRANCH,FL,MIAMI,N,N,20020520
067006775,HARBOR COMMUNITY,HARBOR COMMUNITY BANK,FL,FORT PIERCE,Y,Y,20160301
067008414,UNION PLANTERS FLA,REGIONS BANK,FL,MIAMI,Y,N,20141107
067008993,CENTERSTATE BK FL,CENTERSTATE BANK OF FLORIDA  NA,FL,WINTER HAVEN,N,N,20160322
067009044,BAC FLORIDA BANK,BAC FLORIDA BANK,FL,CORAL GABLES,Y,Y,20100831
067009280,CAPITAL BANK NA FL,CAPITAL BANK CORPORATION,FL,KEY LARGO,Y,N,20151123
067009390,SAFRABANK MIA,HSBC BANK USA  NA,FL,MIAMI,Y,N,20141107
067009646,IBERIABANK,IBERIABANK,LA,LAFAYETTE,N,N,20171016
067009785,LANDMARK BANK  N.A,LANDMARK BANK  NA,FL,FORT LAUDERDALE,N,N,20141110
067010169,IBERIABANK FL,IBERIABANK,FL,NAPLES,N,N,20100628
067010509,MERCANTIL BK NA,MERCANTIL BANK  NA,FL,CORAL GABLES,Y,Y,20170112
067010512,BANESCO USA,BANESCO USA,FL,NORTH LAUDERDALE,N,N,20120827
067010635,BK HAPOALIM MIABCH,BANK HAPOALIM,FL,AVENTURA,Y,N,20050616
067011139,FST IND FT MYERS,COLONIAL BANK  NATIONAL ASSOCIATION,FL,FORT MYERS,N,N,20090305
067011142,RIVERSIDE FT PRCE,TD BANK  NA,FL,FORT PIERCE,N,N,20100929
067011456,HELM BANK USA MIA,HELM BANK USA,FL,MIAMI,Y,N,20141107
067011663,READY STATE BK,UNION PLANTERS BANK BRANCH,FL,HIALEAH,N,N,19990521
067011760,CAPITAL BANK NA FL,CAPITAL BANK CORPORATION,NC,RALEIGH,Y,N,20160204
067011812,INTERCREDIT BK NA,INTERCREDIT BANK N A,FL,MIAMI,Y,Y,19991222
067011825,SABADEL UNTD BK FL,SABADELL UNITED BANK  NA,FL,MIAMI,N,N,20100810
067011977,AMERICAN OAKLANDPK,AMERICAN NATIONAL BANK,FL,FORT LAUDERDALE,Y,N,20121206
067012057,INDN RIV NATL BK,RBC BANK (USA),FL,VERO BEACH,N,N,20080522
067012099,COMERICA BK & TR,COMERICA BANK,FL,BOCA RATON,Y,N,20141107
067012413,STONEGATE BK FL,STONEGATE BANK,FL,FT LAUDERDALE,Y,N,20161222
067012471,BANK LEUMI USA,BANK LEUMI USA,FL,BOCA RATON,Y,N,20141107
067012484,FLORIDA COMM BK,FLORIDA COMMUNITY BANK  NA,FL,ENGLEWOOD,Y,N,20110818
067012688,BANCO DO BRASIL AM,BANCO DO BRASIL AMERICAS,FL,MIAMI,Y,N,20130412
067012882,PNC BANK  NA,PNC BANK  NATIONAL ASSOCIATION,DE,WILMINGTON,N,N,20130401
067012895,CENTERSTATE BK ATL,CENTERSTATE BANK OF FLORIDA  NA,FL,WINTERHAVEN,N,N,20140923
067012921,EQUITABLE MIAMI,1ST UNITED BANK,FL,NORTH PALM BEACH,N,N,20080619
067013124,1ST CITZ B&T FL,FIRST-CITIZENS BANK & TRUST CO,FL,MIAMI,N,N,20110517
067013179,CHARLOTTE ST BK TR,CHARLOTTE STATE BANK AND TRUST,FL,PORT CHARLOTTE,Y,Y,20111230
067013247,ENGLWD BK & TR,ENGLEWOOD BANK & TRUST,FL,ENGLEWOOD,Y,Y,20111230
067013373,SOUTH FL BK,FIFTH THIRD BANK,OH,CINCINNATI,N,N,20120130
067013836,CITRUS BK FL,1ST UNITED BANK,FL,VERO BEACH,N,N,20080916
067013852,1ST UNITED BK,1ST UNITED BANK,FL,NORTH PALM BEACH,N,N,20130927
067014071,AMERASIA BANK,AMERASIA BANK,FL,MIAMI,Y,N,20140128
067014097,CAPE CORAL NAT BK,FIRST NATL BK OF FLORIDA BRANCH,FL,CAPE CORAL,N,N,20010917
067014110,CENTENNIAL BANK,CENTENNIAL BANK,FL,MARATHON SHORES,N,N,20081208
067014233,FIRST NB FT MYERS,FIRST NATL BK OF FLORIDA BRANCH,FL,CAPE CORAL,N,N,20010227
067014246,MARINE BK & TR,MARINE BANK AND TRUST COMPANY,FL,VERO BEACH,Y,N,20021031
067014291,FIRST AMERICAN BNK,FIRST AMERICAN BANK,IA,FORT DODGE,N,N,20150417
067014301,EDISON NATL BANK,EDISON NATIONAL BANK,FL,FORT MYERS,Y,Y,20011205
067014330,BMO HARRIS BANK NA,BMO HARRIS BANK NA,FL,WEST PALM BEACH,N,N,20160429
067014343,TIB BANK,TIB BANK,FL,CAPE CORAL,N,N,20090721
067014372,BUSEY BANK FL,BUSEY BANK  NA,IL,URBANA,N,N,20090831
067014453,CENTENNIAL BANK,CENTENNIAL BANK,AR,CONWAY,N,N,20170327
067014466,SEACOAST NATL BANK,SEACOAST NATIONAL BANK,FL,STUART,N,N,20150722
067014521,C1 BANK,C1 BANK,FL,FORT MYERS,N,N,20131021
067014592,SUNSTATE BANK,SUNSTATE BANK,FL,MIAMI,Y,Y,20170615
067014615,FLORIDA COMM BK NA,FLORIDA COMMUNITY BANK  NA,FL,JENSEN BEACH,Y,N,20120201
067014686,EVERBANK NAPLES FL,EVERBANK,FL,NAPLES,N,N,20101018
067014712,CENTERSTATE BK,CENTERSTATE BANK OF FLORIDA  NA,FL,WINTER HAVEN,N,N,20140214
067014738,TRANSCAPITAL FL,TRANSCAPITAL BANK,FL,HALLANDALE BEACH,Y,Y,20101028
067014767,FIRST FL BK NAPLES,SYNOVUS BANK,FL,NAPLES,N,N,20080428
067014822,TD BANK  NA,TD BANK  NA,FL,WEST PALM BEACH,Y,N,20141107
067014961,FLAGLER BANK,FLAGLER BANK,FL,WEST PALM BEACH,Y,Y,20090901
067014987,VALLEY PASSAIC,VALLEY NATIONAL BANK,NJ,PASSAIC,Y,N,20160520
067015012,CENTRAL BANK,CENTRAL BANK,FL,NAPLES,N,N,20121022
067015096,OPTIMUMBANK FL,OPTIMUMBANK,FL,PLANTATION,Y,Y,20170302
067015119,IBERIABANK,IBERIABANK,FL,FORT MYERS,N,N,20120820
067015164,FLORIDA COMM BK,FLORIDA COMMUNITY BANK  NA,FL,MIAMI,Y,N,20110818
067015203,1ST NB GULF COA FL,FIRST NATIONAL BK OF THE GULF COAST,FL,NAPLES,N,N,20121009
067015232,ISRAEL DISC BK MIA,ISRAEL DISCOUNT BANK OF NEW YORK,FL,AVENTURA,Y,N,20121213
067015258,STONEGATE BANK,STONEGATE BANK,FL,FT LAUDERDALE,Y,N,20150413
067015274,NTERCONTNTAL BK,INTERCONTINENTAL BANK,FL,WEST MIAMI,Y,N,20141107
067015287,SANIBEL CAP COM BK,SANIBEL CAPTIVA COMMUNITY BANK,FL,SANIBEL,Y,Y,20150526
067015313,FLORIDIAN COMM BK,FLORIDIAN COMMUNITY BANK,FL,DAVIE,Y,Y,20101122
067015326,EVERBANK,EVERBANK,FL,FORT LAUDERDALE,N,N,20101018
067015355,BANCO DE CREDITO,BANCO DE CREDITO DEL PERU,FL,CORAL GABLES,Y,N,20100122
067015397,US CENTURY BANK,U.S. CENTURY BANK,FL,MIAMI,Y,N,20021028
067015478,MUTUAL OMAHA BK FL,MUTUAL OF OMAHA BANK,FL,MARCO ISLAND,Y,SN,20100618
067015601,C1 BANK,C1 BANK,FL,CAPE CORAL,N,N,20131021
067015643,EVERBANK,EVERBANK,FL,BOCA RATON,N,N,20101018
067015656,ANCHOR COMMERCIAL,ANCHOR COMMERCIAL BANK,FL,JUNO BEACH,Y,Y,20091026
067015724,STONEGATE BK FL,STONEGATE BANK,FL,FT LAUDERDALE,Y,Y,20161110
067015779,BANESCO USA,BANESCO USA,FL,CORAL GABLES,Y,Y,20110701
067015795,PARADISE BANK,PARADISE BANK,FL,BOCA RATON,Y,Y,20100111
067015928,FST AM BK CARPET,FIRST AMERICAN BANK,FL,CORAL GABLES,N,N,20150316
067015944,FIRST BK OF PALM,FIRST BANK OF THE PALM BEACHES,FL,WEST PALM BEACH,Y,N,20111005
067015973,STONEGATE BANK,STONEGATE BANK,FL,FORT MYERS,N,N,20110606
067015999,LEGACY BANK OF FL,LEGACY BANK OF FLORIDA,FL,BOCA RATON,Y,Y,20110822
067016040,STONEGATE BANK FL,STONEGATE BANK,FL,NAPLES,N,N,20100322
067016118,STONEGATE BANK,STONEGATE BANK,FL,POMPANO BEACH,Y,N,20140415
067016192,ENCORE BK FL,ENCORE BANK,FL,PORT CHARLOTTE,Y,Y,20161007
067016231,FINEMARK NA BANK,FINEMARK NATIONAL BANK & TRUST,FL,FORT MYERS,Y,N,20070216
067016244,ACHIEVA CU,ACHIEVA CREDIT UNION,FL,DUNEDIN,Y,SN,20161130
067016257,PREF COMM BK FL,PREFERRED COMMUNITY BANK,FL,FORT MYERS,Y,N,20170913
067016312,MARQUIS BANK,MARQUIS BANK,FL,CORAL GABLES,Y,Y,20110628
067016325,1ST FLORIDA INTEGR,FIRST FLORIDA INTEGRITY BANK,FL,NAPLES,Y,N,20150529
067016354,CNLBANK,CNLBANK,FL,BONITA SPRINGS,N,N,20090420
067016367,FIRSTCITY BANK,FIRSTCITY BANK OF COMMERCE,FL,PALM BEACH GARDENS,Y,SY,20170821
067016558,PALM BEACH COMM BK,PALM BEACH COMMUNITY BANK,FL,WEST PALM BEACH,Y,N,20110309
067016574,PROFESSIONAL BK FL,PROFESSIONAL BANK,FL,CORAL GABLES,Y,N,20151120
067016655,CENTENNIAL BANK,CENTENNIAL BANK,AR,CONWAY,N,N,20141117
067091764,NATBANK NA,NATBANK  N.A.,FL,HOLLYWOOD,Y,N,20140122
067091942,N DADE COM DEV FCU,NORTH DADE COMMUNITY DEVELOPMENT FCU,FL,MIAMI GARDENS,N,N,20150331
067092022,IRONSTONE BANK,FIRST-CITIZENS BANK & TRUST CO,FL,FORT MYERS,N,N,20111007
067092200,SABADEL UNTD BK FL,SABADELL UNITED BANK  NA,FL,PALM BEACH GARDENS,N,N,20120604
067092501,STEARNS BANK,STEARNS BANK  NA,FL,SUNRISE,N,N,20130506
067092527,AMERIBANK,AMERIBANK,FL,PALM BEACH GARDEN,N,N,20080902
067092556,OCULINA BANK FL,THE OCULINA BANK,FL,VERO BEACH,Y,N,20160628
067092682,LIBERTY BK FSB FL,CENTRAL BANK,FL,NAPLES,N,N,20140314
067092886,CUSTOMERS BANK,CUSTOMERS BANK,PA,PHOENIXVILLE,Y,N,20160926
071000013,JPMCHASE ILLINOIS,JPMORGAN CHASE BANK  NA,IL,CHICAGO,Y,N,20141107
071000039,BKAM IL CGO,BANK OF AMERICA  N.A.  IL,IL,CHICAGO,Y,N,20141107
071000288,BMO HARRIS BANK NA,BMO HARRIS BANK NA,IL,CHICAGO,Y,Y,20170818
071000301,FRB CHGO,FEDERAL RESERVE BANK OF CHICAGO,IL,CHICAGO,Y,Y,20020520
071000343,MB FINANCIAL,MB FINANCIAL BANK  N.A.,IL,CHICAGO,Y,N,20140925
071000505,LASALLE NATL BK,BANK OF AMERICA  N.A,IL,CHICAGO,N,N,20091103
071000521,US BANK ILLINOIS,US BANK  NA,IL,CHICAGO,Y,N,20141107
071000770,JPMCHASE ILLINOIS,JPMORGAN CHASE BANK  NA,IL,CHICAGO,N,N,20120402
071001041,PARK NATIONAL BANK,US BANK NATIONAL ASSOCIATION,IL,CHICAGO,Y,N,20140227
071001122,AUSTIN BANK,AUSTIN BANK OF CHICAGO,IL,CHICAGO,Y,Y,20081210
071001180,REPUBLIC CHGO,REPUBLIC BANK OF CHICAGO,IL,OAK BROOK,Y,N,20151015
071001216,SEAWAY CHGO,SELF-HELP FCU,NC,DURHAM,N,N,20170817
071001368,N SHORE WILMETTE,WINTRUST BANK,IL,CHICAGO,N,N,20170331
071001449,OAK TRUST CHGO,OAK BANK,IL,CHICAGO,Y,Y,19991130
071001465,HIGHLAND COMM CHGO,HIGHLAND COMMUNITY BANK,IL,CHICAGO,N,N,20150130
071001533,BYLINE BANK,BYLINE BANK,IL,CHICAGO,Y,Y,20150213
071001588,BANCO POPULAR,BANCO POPULAR NORTH AMERICA,IL,CHICAGO,N,N,20161115
071001685,BANCO POPULAR,BANCO POPULAR NORTH AMERICA,IL,CHICAGO,N,N,20161115
071001737,MB FINANCIAL,MB FINANCIAL BANK  N.A.,IL,CHICAGO,Y,Y,20011205
071001779,BANQUE DE PARIS CH,BNP PARIBAS-CHICAGO BRANCH I,IL,CHICAGO,Y,SN,20020923
071002011,RYL BNK SCOTLAND,ROYAL BANK OF SCOTLAND-CHICAGO BRAN,IL,CHICAGO,N,N,20150722
071002024,LEUMI ISRAEL CHGO,BANK LEUMI USA,IL,CHICAGO,Y,N,20141107
071002053,HONG & SHAN BKNG C,HSBC BANK USA - CHICAGO,NY,BUFFALO,N,N,20070119
071002095,LIBERTY NO,LIBERTY BANK & TRUST COMPANY,IL,CHICAGO,N,N,20130716
071002118,INTERNATL COM CHGO,MEGA INTERNATIONAL COMM. BK CO.  LTD,IL,CHICAGO,Y,N,20141107
071002134,BANK OF HOPE,BANK OF HOPE,IL,CHICAGO,Y,N,20160803
071002147,ASSOC BK GLADSTONE,ASSOCIATED BANK NA,IL,CHICAGO,N,N,20050815
071002150,STATE BANK INDIA,STATE BANK OF INDIA,IL,CHICAGO,Y,N,20141028
071002286,DELAWARE PL BK CHG,DELAWARE PLACE BANK,IL,CHICAGO,Y,Y,19990625
071002341,BTMU LTD CHGO,THE BANK OF TOKYO-MITSUBISHI UFJ LTD,IL,CHICAGO,Y,N,20060109
071002419,MB FINANCIAL,MB FINANCIAL BANK  N.A.,IL,CHICAGO,Y,N,20100427
071002503,MB FINANCIAL BANK,MB FINANCIAL BANK  N.A.,IL,CHICAGO,Y,N,20091211
071002707,BYLINE BANK,BYLINE BANK,IL,CHICAGO,Y,N,20150213
071002943,STATE BK DAL,STATE BANK OF TEXAS,TX,DALLAS,N,N,20150217
071003007,BRIDGEVIEW BK & TR,BRIDGEVIEW BANK GROUP,IL,CHICAGO,Y,N,20141107
071004022,BEVERLY BK AND TR,BEVERLY BANK AND TRUST CO.  N.A.,IL,CHICAGO,Y,N,20130131
071004158,BYLINE BANK,BYLINE BANK,IL,BERWYN,Y,N,20150213
071004161,MANUFACTURERS CHGO,MB FINANCIAL BANK  N.A.,IL,CHICAGO,N,N,20120130
071004200,PARK NATIONAL BANK,US BANK  NA,IL,CHICAGO,Y,N,20141107
071004226,URBAN PARTNERSHIP,URBAN PARTNERSHIP BANK,IL,CHICAGO,Y,Y,20100824
071004284,MARQUETTE CHGO,MARQUETTE BANK,IL,ORLAND PARK,Y,Y,20100803
071004349,BYLINE BANK,BYLINE BANK,IL,CHICAGO,Y,N,20150213
071004381,PARK NATIONAL BANK,US BANK  NA,IL,CHICAGO,Y,N,20141107
071004420,IRVING BANK CHGO,BANCO POPULAR NORTH AMERICA,IL,CHICAGO,N,N,20161115
071004501,FED HOME LN CHGO,FEDERAL HOME LOAN BANK,IL,CHICAGO,Y,N,20170818
071004527,EAST SIDE CHGO,STANDARD BK&TR-10635 EWING AVE OFF,IL,CHICAGO,N,N,20031119
071004530,BYLINE BANK,BYLINE BANK,IL,CHICAGO,Y,N,20150213
071004543,BANCO POPULAR,BANCO POPULAR NORTH AMERICA,IL,CHICAGO,N,N,20161115
071004899,BANK MONTREAL CHGO,BANK OF MONTREAL CHGO,IL,CHICAGO,Y,SY,20081014
071006282,BANK OF HOPE,BANK OF HOPE,CA,LOS ANGELES,Y,N,20160803
071006486,CIBC BANK USA,CIBC BANK USA,IL,CHICAGO,Y,Y,20170926
071006774,PACIFIC GLOBAL CHG,PACIFIC GLOBAL BANK,IL,CHICAGO,Y,Y,20110922
071006868,PAN AMERICAN BANK,PAN AMERICAN BANK & TRUST,IL,MELROSE PARK,Y,Y,20161102
071025629,NORTHBROK BK TR CO,NORTHBROOK BANK & TRUST COMPANY,IL,NORTHBROOK,N,N,20150114
071025645,AMERICAN MTRO CHGO,AMERICAN METRO BANK,IL,CHICAGO,Y,Y,20060829
071025661,BMO HARRIS BANK NA,BMO HARRIS BANK NA,IL,CHICAGO,Y,N,20110705
071025771,BUILDERS BANK,BUILDERS BANK,IL,CHICAGO,N,N,20170412
071025797,REPUBLIC BK CHICAG,REPUBLIC BANK OF CHICAGO,IL,DARIEN,N,N,20111003
071025849,MB FINANCIAL,MB FINANCIAL BANK  N.A.,IL,CHICAGO,Y,N,20141107
071026123,FEDERAL SAVINGS BK,FEDERAL SAVINGS BANK  THE,IL,CHICAGO,Y,N,20150619
071026343,NEW CITY BK,NEW CITY BANK,IL,CHICAGO,N,N,20120402
071026356,BEVERLY BK AND TR,BEVERLY BANK AND TRUST CO.  N.A.,IL,CHICAGO,Y,N,20040401
071026385,REPUBLIC CHGO,REPUBLIC BANK OF CHICAGO,IL,OAK BROOK,N,N,20160429
071026408,METROPOLITAN CAPIT,METROPOLITAN CAPITAL BANK & TRUST,IL,CHICAGO,Y,N,20120703
071026495,NORTHBROK BK TR CO,NORTHBROOK BANK & TRUST COMPANY,IL,NORTHBROOK,N,N,20150114
071026576,BELMONT B&T,BELMONT BANK AND TRUST COMPANY,IL,CHICAGO,Y,Y,20081014
071026628,SIGNATURE BANK,SIGNATURE BANK,IL,CHICAGO,Y,N,20061006
071026835,AMERICAN EAGLE BK,AMERICAN EAGLE BANK OF CHICAGO,IL,CHICAGO,Y,Y,20090324
071026848,GOLD COAST,GOLD COAST BANK,IL,CHICAGO,Y,N,20140304
071051101,ICE CLEAR CREDIT,ICE CLEAR CREDIT LLC,IL,CHICAGO,Y,Y,20170822
071051114,CHICAGO MERCANTILE,CHICAGO MERCANTILE EXCHANGE,IL,CHICAGO,Y,N,20160831
071051127,OPTIONS CLEARING,OPTIONS CLEARING CORPORATION,IL,CHICAGO,Y,N,20161011
071051130,ICE CLRD SWAPS IL,ICE CUST SEG ACCT-CLRD SWAPS,IL,CHICAGO,Y,Y,20170822
071051143,CME ACCT FUTURE IL,CME CUST SEG ACCT- FUTURES,IL,CHICAGO,Y,N,20170314
071051156,CME CLRD SWAPS IL,CME CUST SEG ACCT-CLRD SWAPS,IL,CHICAGO,Y,N,20170314
071074528,JPMCHASE,JPMORGAN CHASE BANK  NA,CA,STOCKTON,Y,N,20101129
071074557,FEDERAL SAVINGS BK,FEDERAL SAVINGS BANK  THE,IL,CHICAGO,Y,Y,20170725
071100117,SOUTH SIDE SAVINGS,SOUTH SIDE TRUST & SAVINGS BANK,IL,PEORIA,Y,N,20120308
071100269,JPMCHASE ILLINOIS,JPMORGAN CHASE BANK  NA,IN,INDIANAPOLIS,N,N,20120402
071100858,TERRE HAUTE FIRST,FIRST FINANCIAL BANK  N.A.,IL,DANVILLE,N,N,20091109
071101310,F&M BK GALESBURG,F&M BANK,IL,GALESBURG,Y,SY,20090325
071101996,MAIN STREET BK&TR,BUSEY BANK,IL,CHAMPAIGN,Y,N,20141107
071102076,FST MID-IL BK MATN,FIRST MID-ILLINOIS BANK & TRUST,IL,MATTOON,Y,Y,20070601
071102173,ST BK LINCOLN,STATE BANK OF LINCOLN,IL,LINCOLN,Y,Y,20160614
071102199,TOWN AND COUNTRY,TOWN & COUNTRY BANK,IL,SPRINGFIELD,N,N,20130311
071102238,NATL CANTON,MIDAMERICA NATIONAL BANK,IL,CANTON,Y,Y,19990826
071102322,BUSEY BK CHAMPAIGN,BUSEY BANK,IL,CHAMPAIGN,Y,N,20150416
071102500,MIDWEST BK WESTERN,MIDWEST BANK,IL,MONMOUTH,Y,Y,20160104
071102568,BUSEY BK CHAMPAIGN,BUSEY BANK,IL,CHAMPAIGN,Y,Y,20150313
071102827,PROSPECT BANK,PROSPECT BANK,IL,PARIS,Y,Y,20170731
071102830,FIRST FARMERS B&T,FIRST FARMERS BANK & TRUST,IN,CONVERSE,N,N,20170131
071103376,FIRST BEARDSTOWN,1ST NATL BANK/BEARDSTOWN,IL,BEARDSTOWN,Y,N,20150310
071103389,WEST CENTRAL BK,WEST CENTRAL BANK,IL,BEARDSTOWN,N,N,20100927
071103473,FIRST FINANCIAL BK,FIRST FINANCIAL BANK  N.A.,IN,TERRE HAUTE,Y,N,20120105
071103509,FIRST PANA,FIRST NATIONAL BANK OF PANA,IL,PANA,Y,SY,20160801
071103635,MORTON COMM BK,MORTON COMMUNITY BANK,IL,MORTON,Y,N,20090826
071103949,ST BK LINCOLN,STATE BK OF LINCOLN,IL,CLINTON,N,N,20091207
071103952,FIRST CLINTON IL,FIRST NATIONAL BANK & TRUST,IL,CLINTON,Y,SY,20130701
071104427,HEARTLAND BLOOMTON,HEARTLAND BANK & TRUST COMPANY,IL,BLOOMINGTON,Y,N,20130517
071104647,TRIUMPH COMM BANK,TBK BANK  SSB,IL,SAVANNA,Y,N,20160408
071104692,SHELBY CO SHELBVIL,SHELBY COUNTY STATE BANK,IL,SHELBYVILLE,Y,SY,20160425
071105002,CENTRAL GENESEO,CENTRAL BANK ILLINOIS,IL,GENESEO,Y,SN,20100210
071105471,TRIUMPH COMM BANK,TBK BANK  SSB,IL,EAST MOLINE,Y,N,20150930
071105507,FIRST SULLIVAN,FIRST NATIONAL BANK/SULLIVAN,IL,SULLIVAN,N,N,20131031
071105756,FIRST TRST WATSEKA,1ST TRUST & SAVINGS BANK,IL,WATSEKA,Y,Y,20100121
071105798,TNB,TNB BANK,IL,TUSCOLA,Y,N,20170628
071105866,RUSHVILLE ST BK,RUSHVILLE STATE BANK,IL,RUSHVILLE,Y,SN,20141223
071105882,BANK OF FARMINGTON,BANK OF FARMINGTON,IL,FARMINGTON,N,Y,20100323
071106043,LONGVIEW B&T,LONGVIEW BANK & TRUST,IL,CHRISMAN,N,N,20170113
071106195,CASEY NATIONAL,CASEY STATE BANK,IL,CASEY,N,N,20120308
071106205,BANK OF PONTIAC,BANK OF PONTIAC,IL,PONTIAC,N,N,20100817
071106344,ARCOLA FIRST BANK,ARCOLA FIRST BANK,IL,ARCOLA,Y,SY,20151204
071106593,FIRST ASSUMPTION,1ST NATIONAL BANK/ASSUMPTION,IL,ASSUMPTION,Y,SN,20170330
071106687,FNB CHILLICOTHE,BETTER BANKS,IL,PEORIA,N,N,20140818
071107123,STATE BANK BEMENT,STATE BANK OF BEMENT,IL,BEMENT,Y,N,20101118
071107233,ILL NATL BK,ILLINOIS NATIONAL BANK,IL,MOUNT PULASKI,N,N,20170731
071107262,PETEFISH SKILES,PETEFISH  SKILES & COMPANY,IL,VIRGINIA,Y,SN,20150519
071107424,WENONA STATE BANK,WENONA STATE BANK,IL,WENONA,Y,SY,20120606
071107453,FIRST ROSSVILLE,BANK OF RANTOUL,IL,ROSSVILLE,N,N,20080721
071107738,EDGAR COUNTY PARIS,EDGAR COUNTY BANK & TRUST,IL,PARIS,N,N,20140403
071107783,FEDERATED BANK,FEDERATED BANK,IL,ONARGA,Y,N,20091224
071107987,STATE BK TOULON,STATE BANK OF TOULON,IL,TOULON,N,Y,20141107
071108038,LONGVIEW B&T,LONGVIEW BANK & TRUST,IL,CHRISMAN,Y,N,20170113
071108041,FIRST CONVERSE,FIRST FARMERS BANK & TRUST,IN,CONVERSE,Y,N,20150420
071108106,CITIZ ST BK LENA,CITIZENS STATE BANK/LENA,IL,LENA,N,Y,20141107
071108290,COMM NATL MONMOUTH,COMMUNITY NATIONAL BK IN MONMOUTH,IL,MONMOUTH,Y,Y,20060614
071108313,CITIZENS CHATSWORT,CITIZENS BANK OF CHATSWORTH,IL,CHATSWORTH,Y,Y,20100524
071108326,WEST CENTRAL BK,WEST CENTRAL BANK,IL,ASHLAND,N,N,20120412
071108423,FARMERS PROPETOWN,THE FARMERS NATIONAL BANK,IL,PROPHETSTOWN,N,N,20111107
071108449,PEKIN NATL,MARION COUNTY SAVINGS BANK,IL,SALEM,N,N,20150710
071108452,MORTON COMMUN BK,MORTON COMMUNITY BANK,IL,MORTON,N,N,20171006
071108559,BANK SPRINGFIELD,BANK OF SPRINGFIELD,IL,SPRINGFIELD,Y,N,20141107
071108630,MIDWEST FREEPORT,MIDWEST COMMUNITY BANK,IL,FREEPORT,Y,Y,20021213
071108698,GALENA STATE,GALENA STATE BANK AND TRUST COMPANY,IL,GALENA,N,N,20120315
071108766,TOMPKINS STATE BK,TOMPKINS STATE BANK,IL,GALESBURG,N,N,20081208
071108834,AMER ROCK ISLAND,AMERICAN BANK AND TRUST COMPANY  N.A,IA,DAVENPORT,Y,Y,20020905
071109037,IST COMM BK,1ST COMMUNITY BANK,IL,SHERRARD,N,N,20120130
071109082,FIRST TOLEDO,FIRST NEIGHBORHOOD BANK  N.A.,IL,TOLEDO,Y,N,20121206
071109163,UNITED BK CHATHAM,UNITED COMMUNITY BANK,IL,CHATHAM,Y,N,20170623
071109189,STATE BANK,STATE BANK OF CERRO GORDO,IL,CERRO GORDO,Y,SN,20111026
071109228,SCOTT STATE BANK,SCOTT STATE BANK,IL,BETHANY,N,N,20120130
071109325,EDGAR COUNTY PARIS,EDGAR COUNTY BANK & TRUST,IL,PARIS,N,N,20170530
071109338,ILL NATL BK,ILLINOIS NATIONAL BANK,IL,SPRINGFIELD,Y,Y,19990907
071109406,MARINE BK,MARINE BANK,IL,SPRINGFIELD,Y,Y,20100330
071109435,FIRST TREMONT,FIRST NATIONAL BANK/TREMONT,IL,TREMONT,Y,SN,20141107
071109684,FIRST WATERLOO IL,FIRST NATIONAL BANK,IL,WATERLOO,N,N,20150731
071109707,COMM BK COWDEN,COMMUNITY BANKS OF SHELBY COUNTY,IL,COWDEN,Y,N,20121130
071109752,GALENA STATE,GALENA STATE BANK AND TRUST COMPANY,IL,GALENA,N,N,20091102
071109820,FIRST FARMERS ST,FIRST FARMERS STATE BANK,IL,MINIER,N,Y,20100826
071109846,WARREN-BOYNTON ST,WARREN-BOYNTON STATE BANK,IL,NEW BERLIN,Y,Y,20060928
071109891,FIRST ST HEYWORTH,FIRST STATE BANK OF BLOOMINGTON,IL,HEYWORTH,N,N,20040218
071109927,PEOPLES MANSFIELD,FIRST MID-ILLINOIS BANK & TRUST,IL,MANSFIELD,N,N,20110628
071110000,VERMILION PIPR CTY,VERMILION VALLEY BANK,IL,PIPER CITY,Y,N,20150930
071110042,BANKORION,BANKORION,IL,ORION,Y,Y,20040728
071110107,BLACKHAWK BK & TR,BLACKHAWK BANK AND TRUST,IL,MILAN,N,N,20170223
071110136,FIRST CLIFTON IL,1ST TRUST & SAVINGS BANK,IL,CLIFTON,N,N,20131205
071110369,PHILO EXCHANGE BK,PHILO EXCHANGE BANK,IL,PHILO,N,Y,20160302
071110521,FIRST ARENZVILLE,1ST NATIONAL BANK/ARENZVILLE,IL,ARENZVILLE,Y,Y,19990826
071110712,FIRST MT AUBURN,1ST NATIONAL BANK/MT AUBURN,IL,MOUNT AUBURN,N,N,20021202
071110819,LONGVIEW BANK,LONGVIEW BANK,IL,OGDEN,Y,N,20141107
071111339,FARMER STATE ALPHA,FARMERS STATE BANK/WESTERN ILLINOIS,IL,ALPHA,Y,Y,20130108
071111371,ANCHOR STATE BANK,ANCHOR STATE BANK,IL,ANCHOR,N,Y,20141107
071111397,STATE ANNAWAN,BANKORION,IL,ANNAWAN,Y,N,20071025
